filename,subjectID,date,time,gameNumber,trueMean_1,trueMean_2,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,reward_1,reward_2,reward_3,reward_4,reward_5,reward_6,reward_7,reward_8,reward_9,reward_10,timeBanditOn_1,timeBanditOn_2,timeBanditOn_3,timeBanditOn_4,timeBanditOn_5,timeBanditOn_6,timeBanditOn_7,timeBanditOn_8,timeBanditOn_9,timeBanditOn_10,timeKeyPress_1,timeKeyPress_2,timeKeyPress_3,timeKeyPress_4,timeKeyPress_5,timeKeyPress_6,timeKeyPress_7,timeKeyPress_8,timeKeyPress_9,timeKeyPress_10,timeRewardOn_1,timeRewardOn_2,timeRewardOn_3,timeRewardOn_4,timeRewardOn_5,timeRewardOn_6,timeRewardOn_7,timeRewardOn_8,timeRewardOn_9,timeRewardOn_10
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,98,1,3,2,1,2,2,2,2,NaN,NaN,NaN,NaN,3,1,3,3,3,3,NaN,NaN,NaN,NaN,4264233.8408229,4264235.62604619,4264236.51054023,4264237.41103555,4264237.8434643,4264238.29527527,NaN,NaN,NaN,NaN,4264235.3300978,4264236.20228774,4264237.09760927,4264237.52959484,4264237.94657263,4264238.62652796,NaN,NaN,NaN,NaN,4264235.54252778,4264236.42711488,4264237.32743865,4264237.76160384,4264238.17898871,4264238.86261292,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,99,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264240.56486286,4264241.5325366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264241.22637673,4264242.21857614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264241.44889196,4264242.43293477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,100,1,3,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264244.11885347,4264245.00310364,4264246.02087015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264244.70581128,4264245.71432329,4264246.49812286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264244.91920816,4264245.93773508,4264246.72117398,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,101,4,5,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264248.40697639,4264251.31008164,4264254.81370252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264251.01001037,4264254.50561574,4264254.83376295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264251.22614047,4264254.72979361,4264255.06420241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,102,5,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264256.76617951,4264262.28830988,4264263.45606895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264261.97843685,4264263.15386232,4264263.50647295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264262.2048268,4264263.37212801,4264263.72336693,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,103,1,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264265.42570738,4264266.37672371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264266.06651684,4264266.96165448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264266.29325219,4264267.17633625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,104,5,3,2,2,2,1,1,1,1,1,1,1,3,3,3,5,5,5,5,5,5,5,4264268.87951036,4264270.08028365,4264270.8984664,4264271.51526384,4264272.29917565,4264273.23386369,4264273.66831352,4264274.93612403,4264278.27254171,4264278.79063616,4264269.7782684,4264270.59402316,4264271.20968335,4264271.9858579,4264272.88214897,4264273.32245567,4264274.58586601,4264277.92238514,4264278.43451112,4264278.94623894,4264269.99663693,4264270.81496643,4264271.43179524,4264272.2167066,4264273.11752092,4264273.55075035,4264274.81869963,4264278.15584115,4264278.67368427,4264279.19069204
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,105,1,5,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4264281.52668198,4264285.23034343,4264286.21552583,4264291.88751356,4264292.4550008,4264292.98942513,4264293.45586557,4264293.92404104,4264294.42458994,4264294.92450917,4264284.93056617,4264285.91453755,4264291.58641122,4264292.1460626,4264292.64962684,4264293.10597418,4264293.57021509,4264294.07434753,4264294.56972599,4264295.16158209,4264285.14678148,4264286.131255,4264291.80405919,4264292.37150753,4264292.87174865,4264293.33985331,4264293.80665909,4264294.30791329,4264294.80833425,4264295.40872476
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,106,3,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264303.21747104,4264313.34500594,4264314.21241087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264313.04955291,4264313.91427476,4264314.68172766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264313.26100998,4264314.12816104,4264314.91325247,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,107,1,2,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264316.63252179,4264317.54984096,4264318.65107102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264317.25007599,4264318.34650511,4264319.33801444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264317.46668569,4264318.56724103,4264319.56851741,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,108,5,3,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264321.28737211,4264322.23823133,4264323.07234131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264321.93828742,4264322.77042601,4264323.68154507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264322.15429343,4264322.9890206,4264323.90606186,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,109,3,3,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264325.62537892,4264326.84345446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264326.54628836,4264327.35402061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264326.75992846,4264327.57697298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,110,1,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264329.29511898,4264330.11311989,4264331.11469393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264329.81757564,4264330.81014087,4264331.97754202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264330.03043412,4264331.03119643,4264332.19904456,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,111,2,1,2,1,1,1,1,1,NaN,NaN,NaN,NaN,1,2,2,2,2,2,NaN,NaN,NaN,NaN,4264333.9180586,4264335.11902627,4264336.33731923,4264336.67095376,4264337.22036357,4264337.78815589,NaN,NaN,NaN,NaN,4264334.81851535,4264336.03446478,4264336.37053706,4264336.91401985,4264337.44245696,4264339.07443107,NaN,NaN,NaN,NaN,4264335.0357967,4264336.25323045,4264336.5869948,4264337.13784176,4264337.67154187,4264339.30683821,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,112,5,4,2,1,1,1,1,1,NaN,NaN,NaN,NaN,4,5,5,5,5,5,NaN,NaN,NaN,NaN,4264341.04236904,4264341.9431786,4264342.84320505,4264343.62766268,4264344.11181385,4264344.62826585,NaN,NaN,NaN,NaN,4264341.64197495,4264342.54634367,4264343.31357762,4264343.80953653,4264344.29811529,4264344.88993245,NaN,NaN,NaN,NaN,4264341.85940131,4264342.7604194,4264343.54452561,4264344.0284393,4264344.52869849,4264345.12965041,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,113,1,3,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264346.86560674,4264348.08362955,4264349.1012635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264347.77793063,4264348.79433451,4264350.13834971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264348.00025796,4264349.01741394,4264350.36905521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,114,3,2,2,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,4264352.08795753,4264353.13910756,4264354.02340333,4264354.60889099,4264355.04086586,4264355.42422728,4264355.80792032,4264356.20872107,4264357.15971796,4264357.64398805,4264352.84186779,4264353.71403497,4264354.30631495,4264354.72249399,4264355.0818476,4264355.45834102,4264355.8663665,4264356.80187823,4264357.2824675,4264357.73837926,4264353.05529675,4264353.94024128,4264354.52401591,4264354.95708611,4264355.30774983,4264355.6920297,4264356.09154395,4264357.04254494,4264357.52685756,4264357.97742348
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,115,3,2,2,1,1,1,1,1,NaN,NaN,NaN,NaN,2,3,3,3,3,3,NaN,NaN,NaN,NaN,4264360.28026942,4264361.58144846,4264362.39933146,4264363.88342884,4264364.30061535,4264364.68531934,NaN,NaN,NaN,NaN,4264361.27408109,4264362.09008557,4264363.5701662,4264363.97054647,4264364.34648326,4264364.72993416,NaN,NaN,NaN,NaN,4264361.49860516,4264362.31576954,4264363.80076681,4264364.20131796,4264364.56724313,4264364.9687885,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,116,2,4,2,1,2,2,2,2,2,2,2,2,4,2,4,4,4,4,4,4,4,4,4264366.72097123,4264369.59056526,4264370.50825565,4264371.39275355,4264372.99402027,4264373.51087894,4264374.86320531,4264376.11416324,4264377.78155982,4264378.89964096,4264369.28235996,4264370.20242599,4264371.0897782,4264372.65826937,4264373.16182212,4264374.51413176,4264375.77004763,4264377.42638235,4264378.5538639,4264379.49018216,4264369.50731872,4264370.4241898,4264371.30866123,4264372.89443723,4264373.39476313,4264374.74559262,4264375.9974015,4264377.66550908,4264378.78305902,4264379.73515662
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,117,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264383.38925045,4264384.62345093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264384.32243745,4264385.26564299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264384.53976215,4264385.49114569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,118,3,3,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4264387.22623344,4264388.37809076,4264391.06381209,4264394.15113507,4264395.56782924,4264395.93569509,4264396.28606793,4264396.75317333,4264397.12033067,4264398.30490951,4264388.08156144,4264390.7535538,4264393.84228625,4264395.26576348,4264395.59369855,4264395.93841476,4264396.41015001,4264396.76958803,4264397.95407362,4264398.56183077,4264388.29402789,4264390.98052129,4264394.06746332,4264395.48503375,4264395.81998536,4264396.17007739,4264396.63577131,4264397.00355413,4264398.18906577,4264398.80624272
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,119,1,3,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264401.24248691,4264402.77711971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264402.46559953,4264403.37775987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264402.69329652,4264403.59490583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,120,3,1,2,1,1,1,1,1,NaN,NaN,NaN,NaN,1,3,3,3,3,3,NaN,NaN,NaN,NaN,4264405.34668465,4264406.34798995,4264407.34868145,4264409.26669442,4264409.76701283,4264410.35249727,NaN,NaN,NaN,NaN,4264406.05040476,4264407.04243516,4264408.96203026,4264409.44993525,4264410.00952243,4264412.0335335,NaN,NaN,NaN,NaN,4264406.26437607,4264407.26520636,4264409.18409688,4264409.68470183,4264410.23554662,4264412.27166604,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,121,4,4,2,1,2,2,2,2,NaN,NaN,NaN,NaN,4,4,4,4,4,4,NaN,NaN,NaN,NaN,4264420.54677265,4264429.72370273,4264430.6079429,4264431.24171975,4264431.67500461,4264432.09168535,NaN,NaN,NaN,NaN,4264429.42569302,4264430.30559165,4264430.93783083,4264431.36232846,4264431.75449936,4264432.21761622,NaN,NaN,NaN,NaN,4264429.6398309,4264430.52432183,4264431.15888298,4264431.59236829,4264431.9925186,4264432.44293851,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,122,5,3,2,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,4264434.21203057,4264435.59666158,4264436.26396781,4264437.19807303,4264437.7648994,4264438.1319152,4264438.78297018,4264439.43450579,4264439.80117662,4264440.23529616,4264435.29767694,4264435.96248183,4264436.89044005,4264437.45809183,4264437.77814643,4264438.43399188,4264439.08182317,4264439.44241791,4264439.88255354,4264440.337872,4264435.51288676,4264436.18017756,4264437.11512153,4264437.68176541,4264438.01540216,4264438.66650054,4264439.31701716,4264439.68418978,4264440.11776526,4264440.58498133
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,123,3,3,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264442.85477482,4264445.25741416,4264445.97455493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264444.96215302,4264445.66621855,4264446.57021393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264445.17373719,4264445.89132442,4264446.79245411,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,124,4,1,2,1,1,1,1,1,NaN,NaN,NaN,NaN,1,4,4,4,4,4,NaN,NaN,NaN,NaN,4264448.56111113,4264450.02851771,4264450.73015629,4264451.24735205,4264451.62972839,4264452.01423667,NaN,NaN,NaN,NaN,4264449.72179547,4264450.41787536,4264450.93769605,4264451.29785431,4264451.66589831,4264452.02561114,NaN,NaN,NaN,NaN,4264449.94540049,4264450.64693852,4264451.16408716,4264451.53106708,4264451.89767495,4264452.26513033,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,125,5,3,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264454.05056389,4264454.88463321,4264455.60222114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264454.57806347,4264455.29008853,4264456.04986849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264454.80166742,4264455.51801811,4264456.26941243,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,126,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,4264458.02141583,4264458.83865525,4264459.38943698,4264459.94015108,4264460.45692841,4264460.89071769,4264461.35975293,4264461.80884738,4264462.25901835,4264462.77565655,4264458.5378883,4264459.08174666,4264459.62625799,4264460.13848508,4264460.54554576,4264461.01036099,4264461.46546807,4264461.90607601,4264462.4181558,4264463.00169724,4264458.75553249,4264459.30622055,4264459.85662608,4264460.37346997,4264460.77425722,4264461.2415379,4264461.69107565,4264462.14284206,4264462.65978458,4264463.24292002
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,127,3,2,2,1,1,1,1,1,NaN,NaN,NaN,NaN,2,3,3,3,3,3,NaN,NaN,NaN,NaN,4264465.91357613,4264466.78120567,4264467.53179956,4264468.29948606,4264468.66534144,4264469.06574112,NaN,NaN,NaN,NaN,4264466.47406204,4264467.21838102,4264467.98570585,4264468.35375149,4264468.7144805,4264469.11409782,NaN,NaN,NaN,NaN,4264466.69751056,4264467.44825641,4264468.21615216,4264468.58276738,4264468.9495989,4264469.3503454,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,128,5,5,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264471.13540519,4264472.40365051,4264473.12145041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264472.09778254,4264472.81011032,4264473.41849071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264472.32072618,4264473.03831685,4264473.63776231,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,129,4,3,2,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4264475.49088082,4264476.341188,4264477.0259157,4264477.89217936,4264478.30975333,4264478.69389551,4264479.0943408,4264479.4946694,4264479.995781,4264480.69506104,4264476.04209699,4264476.71394735,4264477.5857758,4264477.99431233,4264478.35437224,4264478.7383515,4264479.1453643,4264479.64201716,4264480.33847222,4264481.08158144,4264476.2584945,4264476.9416134,4264477.80934768,4264478.22652517,4264478.57696197,4264478.97687316,4264479.37779767,4264479.87896007,4264480.57986797,4264481.33005758
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,130,2,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264483.58292437,4264484.3000123,4264485.28448964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264484.00199168,4264484.98612187,4264485.39411269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264484.21701543,4264485.19990939,4264485.61854059,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,131,5,2,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264487.38727532,4264488.15483727,4264488.85561548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264487.85855034,4264488.5542583,4264489.25018715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264488.07156538,4264488.77127102,4264489.47211626,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,132,5,4,2,1,2,1,1,1,1,1,1,1,4,5,4,5,5,5,5,5,5,5,4264491.24154541,4264492.04245503,4264492.70953001,4264493.31031555,4264493.76047492,4264494.27647424,4264494.64540098,4264494.99508888,4264495.36248009,4264495.89527847,4264491.73821222,4264492.41022995,4264492.99367451,4264493.43454722,4264493.95421555,4264494.28960354,4264494.65027061,4264495.00207864,4264495.53811615,4264495.92954574,4264491.95866274,4264492.62655329,4264493.22736541,4264493.66088626,4264494.17814451,4264494.52822648,4264494.87857746,4264495.24519914,4264495.77929743,4264496.16282587
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,133,4,5,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264498.63294257,4264499.38375757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264499.08209143,4264499.9699841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264499.29989103,4264500.18505308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,134,3,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264501.95327361,4264502.68703224,4264503.47157097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264502.37806033,4264503.1697481,4264503.62600378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264502.60343226,4264503.38724092,4264503.85543876,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,135,3,3,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4264505.64147743,4264506.35772576,4264507.14246037,4264508.21018863,4264508.72592567,4264509.41165535,4264509.94529806,4264510.49557825,4264511.04621627,4264511.64641376,4264506.05842477,4264506.83395064,4264507.89847742,4264508.40953798,4264509.05762113,4264509.60200365,4264510.14603784,4264510.69822554,4264511.29797528,4264511.9138549,4264506.27488557,4264507.05874291,4264508.12683514,4264508.64360588,4264509.29504263,4264509.82785002,4264510.37888371,4264510.92920273,4264511.53057259,4264512.14720528
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,136,4,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264514.31713037,4264515.13457834,4264515.9521329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264514.83383026,4264515.64207567,4264515.97754181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264515.05110163,4264515.86799359,4264516.20131583,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,137,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4264517.98769367,4264518.72241267,4264519.53882671,4264520.47348956,4264520.95638295,4264521.5076939,4264521.97560053,4264522.55859925,4264523.14315364,4264523.7934553,4264518.4102424,4264519.23374377,4264520.1619291,4264520.6502423,4264521.16174485,4264521.63348361,4264522.20962103,4264522.7936226,4264523.43421383,4264523.81815926,4264518.63776614,4264519.45535283,4264520.39031859,4264520.87372854,4264521.39067924,4264521.85851902,4264522.44237262,4264523.02658572,4264523.67707079,4264524.06086752
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,138,2,5,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264526.2468122,4264526.96431572,4264527.66500874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264526.66605585,4264527.36182347,4264527.87407772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264526.87997309,4264527.5815478,4264528.09865117,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,139,5,2,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264529.8841328,4264530.63516332,4264531.41918248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264530.33018085,4264531.11422428,4264531.81777706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264530.55126457,4264531.33598901,4264532.03642436,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,140,1,5,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264533.82192691,4264534.80630334,4264535.60585188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264534.5058745,4264535.29754655,4264535.72211853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264534.72305923,4264535.52359342,4264535.94111456,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,141,3,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264537.72604194,4264538.56035182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264538.25012088,4264538.98614629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264538.47709894,4264539.2102056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,142,5,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264540.99634769,4264542.314429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264542.01055181,4264542.79353068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4264542.23117097,4264543.01539151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,143,4,4,2,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4264544.80055894,4264545.60154217,4264546.31890333,4264547.386534,4264547.92020918,4264548.30452506,4264548.87091062,4264549.50569271,4264550.0894816,4264550.72405987,4264545.30569016,4264546.01840691,4264547.08234165,4264547.59377697,4264547.96179122,4264548.52992493,4264549.16159988,4264549.72961011,4264550.36241967,4264550.99455178,4264545.51717657,4264546.23474209,4264547.30222952,4264547.82087056,4264548.18778772,4264548.75485325,4264549.38775769,4264549.97251611,4264550.60654189,4264551.24111
OneShotActive_behavior_107_20191008T140522.mat,107,20191008,14:05:22,144,5,3,2,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,4264553.4601416,4264554.26053017,4264554.91180673,4264555.67850018,4264556.11278711,4264556.56365531,4264556.99625966,4264557.36388311,4264557.74809302,4264558.13122283,4264553.96210426,4264554.61005494,4264555.37799456,4264555.80255016,4264556.21814575,4264556.64226431,4264557.01781443,4264557.39420348,4264557.77785401,4264558.16153872,4264554.17730323,4264554.82755451,4264555.59538169,4264556.02897261,4264556.44649071,4264556.87984421,4264557.24777833,4264557.63075967,4264558.01496994,4264558.39813662
